,municipio_id,fecha,daystage,cielo,prob._precip.__(%),prob._de_nieve_(%),prob._de_tormenta_(%),dirección_viento,temp._(°c),sen._térmica_(°c),racha_máx._(km/h),precipitación_(mm),nieve_(mm),humedad_relativa_(%),velocidad_del_viento
1230,sevilla-la-nueva,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,23.4,23.6,17.6,0.0,0.0,74.2,12.0
1231,sevilla-la-nueva,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,NE,19.5,19.5,17.33,0.0,0.0,87.67,11.17
1232,sevilla-la-nueva,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,18.0,18.0,10.5,0.0,0.0,87.5,8.0
1233,somosierra,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Muy alta,S,20.0,20.0,20.0,0.0,0.0,82.0,7.0
1234,somosierra,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Muy alta,S,21.17,21.17,28.0,0.02,0.0,68.33,12.5
1235,somosierra,2024-08-29,noche,Nubes altas,Muy alta,Baja,Media,NE,17.8,17.8,18.4,0.0,0.0,64.4,7.2
1236,somosierra,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,NE,14.5,14.5,15.83,0.2,0.0,94.0,7.83
1237,somosierra,2024-08-30,mediodia,Bruma,Muy alta,Baja,Alta,['NE' 'S'],15.29,15.29,22.0,3.29,0.0,96.29,10.57
1238,somosierra,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Alta,S,23.83,23.83,14.83,0.35,0.0,49.5,7.0
1239,somosierra,2024-08-30,noche,Nuboso,Baja,Baja,Baja,['NE' 'S'],20.6,20.6,12.6,0.0,0.0,70.8,6.6
1240,somosierra,2024-08-31,madrugada,Nuboso,Baja,Baja,Baja,E,15.5,15.5,9.83,0.0,0.0,89.67,5.5
1241,somosierra,2024-08-31,mediodia,['Nubes altas' 'Nuboso'],Baja,Baja,Baja,N,13.5,13.5,11.5,0.0,0.0,92.0,6.0
1242,soto-del-real,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,E,23.0,23.0,20.0,0.0,0.0,66.0,8.0
1243,soto-del-real,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,S,24.17,24.17,30.0,0.0,0.0,56.17,12.83
1244,soto-del-real,2024-08-29,noche,"['Cielo despejado' 'Cubierto' 'Cubierto con lluvia escasa'
 'Cubierto con tormenta y lluvia escasa' 'Nubes altas']",Muy alta,Baja,Alta,['N' 'SO'],19.0,19.0,17.2,0.04,0.0,59.4,10.6
1245,soto-del-real,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,N,16.67,16.67,18.83,0.17,0.0,84.83,12.5
1246,soto-del-real,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,E,18.71,18.71,18.57,0.0,0.0,88.14,11.0
1247,soto-del-real,2024-08-30,tarde,['Intervalos nubosos con lluvia escasa' 'Nubes altas'],Muy alta,Baja,Alta,SE,26.5,26.5,13.5,0.03,0.0,48.33,7.5
1248,soto-del-real,2024-08-30,noche,Poco nuboso,Media,Baja,Media,N,22.0,22.0,13.4,0.0,0.0,67.2,8.8
1249,soto-del-real,2024-08-31,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,N,18.33,18.33,12.0,0.0,0.0,83.67,9.0
1250,soto-del-real,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['NO' 'O'],17.0,17.0,7.5,0.0,0.0,80.5,5.0
1251,talamanca-de-jarama,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,E,24.0,24.0,7.0,0.0,0.0,76.0,4.0
1252,talamanca-de-jarama,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,O,25.67,25.83,19.83,0.18,0.0,61.0,6.67
1253,talamanca-de-jarama,2024-08-29,noche,['Intervalos nubosos con lluvia escasa' 'Poco nuboso'],Muy alta,Baja,Alta,N,20.6,20.6,21.6,0.04,0.0,79.2,15.2
1254,talamanca-de-jarama,2024-08-30,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,N,17.83,17.83,20.67,0.0,0.0,93.5,14.17
1255,talamanca-de-jarama,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,['E' 'N' 'SE'],19.86,19.86,21.57,0.0,0.0,89.57,11.29
1256,talamanca-de-jarama,2024-08-30,tarde,Nubes altas,Muy alta,Baja,Media,N,28.33,29.0,14.5,0.0,0.0,51.5,9.0
1257,talamanca-de-jarama,2024-08-30,noche,Nubes altas,Media,Baja,Media,['N' 'NE'],23.4,23.4,12.4,0.0,0.0,82.4,7.6
1258,talamanca-de-jarama,2024-08-31,madrugada,['Cielo despejado' 'Cubierto' 'Muy nuboso'],Baja,Baja,Baja,E,19.0,19.0,12.0,0.0,0.0,91.67,8.33
1259,talamanca-de-jarama,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['N' 'NE'],17.0,17.0,13.0,0.0,0.0,94.5,7.0
1260,tielmes,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,25.0,25.0,21.0,0.1,0.0,60.0,10.0
1261,tielmes,2024-08-29,tarde,Muy nuboso,Muy alta,Baja,Alta,S,26.67,26.67,28.5,0.03,0.0,46.0,14.5
1262,tielmes,2024-08-29,noche,['Cielo despejado' 'Muy nuboso'],Muy alta,Baja,Alta,NE,21.2,21.2,31.0,0.02,0.0,65.6,15.6
1263,tielmes,2024-08-30,madrugada,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,E,17.83,17.83,21.67,0.0,0.0,90.5,14.33
1264,tielmes,2024-08-30,mediodia,['Cubierto' 'Muy nuboso'],Muy alta,Baja,Baja,E,20.29,20.29,28.57,0.0,0.0,84.43,14.57
1265,tielmes,2024-08-30,tarde,Muy nuboso,Muy alta,Baja,Alta,E,28.5,28.83,26.0,0.02,0.0,45.83,11.67
1266,tielmes,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,E,22.6,22.6,20.6,0.0,0.0,65.0,13.8
1267,tielmes,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,SE,18.83,18.83,23.0,0.0,0.0,73.33,14.33
1268,tielmes,2024-08-31,mediodia,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,NE,17.0,17.0,13.0,0.0,0.0,77.5,7.5
1269,titulcia,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,26.0,26.0,17.0,0.1,0.0,52.0,7.0
1270,titulcia,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,S,28.0,28.0,36.33,0.02,0.0,40.83,13.5
1271,titulcia,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Alta,['N' 'NE'],21.2,21.2,21.0,0.22,0.0,78.6,19.2
1272,titulcia,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,N,17.33,17.33,15.33,0.0,0.0,97.33,10.67
1273,titulcia,2024-08-30,mediodia,['Cubierto' 'Muy nuboso' 'Poco nuboso'],Muy alta,Baja,Baja,N,20.86,20.86,24.43,0.0,0.0,88.0,12.43
1274,titulcia,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,N,29.83,31.83,28.67,0.07,0.0,56.17,18.67
1275,titulcia,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,['N' 'SE'],24.6,25.2,12.2,0.02,0.0,72.6,8.0
1276,titulcia,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,['N' 'SE'],19.0,19.0,22.33,0.0,0.0,85.67,12.17
1277,titulcia,2024-08-31,mediodia,['Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,N,18.0,18.0,6.5,0.0,0.0,92.5,9.0
1278,torrejon-de-ardoz,2024-08-29,mediodia,"['Cubierto con tormenta y lluvia escasa'
 'Muy nuboso con tormenta y lluvia escasa']",Muy alta,Baja,Alta,['E' 'SE'],24.0,24.0,17.0,0.1,0.0,62.0,7.0
1279,torrejon-de-ardoz,2024-08-29,tarde,Cubierto,Muy alta,Baja,Muy alta,S,27.5,27.5,28.83,0.1,0.0,44.33,11.17
1280,torrejon-de-ardoz,2024-08-29,noche,['Cubierto con lluvia escasa' 'Poco nuboso'],Muy alta,Baja,Alta,NE,22.2,22.2,24.2,0.46,0.0,74.0,19.0
1281,torrejon-de-ardoz,2024-08-30,madrugada,['Cielo despejado' 'Nuboso'],Baja,Baja,Baja,NE,19.17,19.17,21.0,0.0,0.0,94.5,15.17
1282,torrejon-de-ardoz,2024-08-30,mediodia,Muy nuboso,Muy alta,Baja,Baja,NE,20.86,20.86,25.43,0.0,0.0,88.29,13.43
1283,torrejon-de-ardoz,2024-08-30,tarde,['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia escasa'],Muy alta,Baja,Media,NE,28.67,29.67,22.33,0.07,0.0,52.5,14.83
1284,torrejon-de-ardoz,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,24.2,24.4,13.8,0.02,0.0,75.6,9.4
1285,torrejon-de-ardoz,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,['E' 'NE'],19.83,19.83,13.83,0.0,0.0,80.33,9.0
1286,torrejon-de-ardoz,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['E' 'NE'],18.0,18.0,13.0,0.0,0.0,92.0,8.5
1287,torrejon-de-la-calzada,2024-08-29,mediodia,Muy nuboso con lluvia escasa,Alta,Baja,Alta,E,25.0,25.0,16.0,0.1,0.0,52.0,7.0
1288,torrejon-de-la-calzada,2024-08-29,tarde,Muy nuboso,Muy alta,Baja,Alta,SE,27.0,27.17,17.17,0.85,0.0,49.83,8.33
1289,torrejon-de-la-calzada,2024-08-29,noche,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['N' 'NE'],21.0,21.0,22.8,0.08,0.0,84.8,15.0
1290,torrejon-de-la-calzada,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NE,18.0,18.0,22.17,0.03,0.0,99.17,14.5
1291,torrejon-de-la-calzada,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.57,20.57,26.57,0.0,0.0,89.86,17.43
1292,torrejon-de-la-calzada,2024-08-30,tarde,"['Cielo despejado' 'Cubierto' 'Muy nuboso' 'Nubes altas' 'Nuboso'
 'Poco nuboso']",Muy alta,Baja,Media,NE,28.5,28.83,31.33,0.0,0.0,50.17,19.17
1293,torrejon-de-la-calzada,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,E,24.8,25.2,22.0,0.0,0.0,63.0,14.0
1294,torrejon-de-la-calzada,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,E,19.67,19.67,25.17,0.0,0.0,76.5,16.17
1295,torrejon-de-la-calzada,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['E' 'NE'],18.0,18.0,14.5,0.0,0.0,79.5,11.5
1296,torrejon-de-velasco,2024-08-29,mediodia,Muy nuboso con lluvia escasa,Alta,Baja,Alta,E,25.0,25.0,15.0,0.1,0.0,52.0,7.0
1297,torrejon-de-velasco,2024-08-29,tarde,Muy nuboso,Muy alta,Baja,Alta,['N' 'SE'],27.17,27.33,18.5,0.68,0.0,49.83,7.17
1298,torrejon-de-velasco,2024-08-29,noche,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['N' 'NE'],21.2,21.2,21.6,0.08,0.0,87.2,12.8
1299,torrejon-de-velasco,2024-08-30,madrugada,"['Cielo despejado' 'Cubierto' 'Intervalos nubosos con lluvia escasa'
 'Muy nuboso' 'Nuboso' 'Nuboso con lluvia escasa']",Baja,Baja,Baja,NE,18.17,18.17,20.83,0.03,0.0,99.5,13.5
1300,torrejon-de-velasco,2024-08-30,mediodia,Muy nuboso,Muy alta,Baja,Baja,NE,20.71,20.71,25.71,0.0,0.0,90.14,17.0
1301,torrejon-de-velasco,2024-08-30,tarde,Poco nuboso,Muy alta,Baja,Media,NE,28.83,29.33,32.67,0.0,0.0,50.67,20.0
1302,torrejon-de-velasco,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,E,24.8,25.2,22.0,0.0,0.0,63.8,14.2
1303,torrejon-de-velasco,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,E,19.67,19.67,25.67,0.0,0.0,77.5,17.0
1304,torrejon-de-velasco,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,['E' 'NE'],18.0,18.0,14.5,0.0,0.0,80.5,11.5
1305,torrelaguna,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SE,23.0,23.0,10.0,0.0,0.0,78.0,4.0
1306,torrelaguna,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,SE,25.0,25.17,19.5,0.17,0.0,66.33,5.17
1307,torrelaguna,2024-08-29,noche,Poco nuboso,Muy alta,Baja,Alta,N,20.4,20.4,18.4,0.46,0.0,72.0,7.8
1308,torrelaguna,2024-08-30,madrugada,['Muy nuboso' 'Nuboso'],Baja,Baja,Baja,N,17.33,17.33,28.67,0.0,0.0,90.83,15.67
1309,torrelaguna,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,N,19.29,19.29,22.43,0.0,0.0,88.43,12.14
1310,torrelaguna,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['NO' 'SE'],28.17,28.33,21.0,0.08,0.0,46.17,12.33
1311,torrelaguna,2024-08-30,noche,Nubes altas,Media,Baja,Media,N,23.0,23.0,10.4,0.02,0.0,72.8,5.4
1312,torrelaguna,2024-08-31,madrugada,['Cielo despejado' 'Cubierto' 'Muy nuboso'],Baja,Baja,Baja,NE,18.67,18.67,13.17,0.0,0.0,87.5,7.33
1313,torrelaguna,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,N,17.0,17.0,27.0,0.0,0.0,90.5,13.0
1314,torrelodones,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,26.0,0.1,0.0,65.0,11.0
1315,torrelodones,2024-08-29,tarde,"['Cubierto' 'Cubierto con tormenta y lluvia escasa'
 'Intervalos nubosos con lluvia escasa' 'Muy nuboso' 'Nuboso'
 'Nuboso con tormenta y lluvia escasa']",Muy alta,Baja,Alta,S,25.0,25.0,28.5,0.07,0.0,55.17,13.17
1316,torrelodones,2024-08-29,noche,"['Cubierto' 'Intervalos nubosos con lluvia escasa' 'Nuboso'
 'Nuboso con lluvia escasa' 'Poco nuboso']",Muy alta,Baja,Alta,NE,19.0,19.0,16.8,0.1,0.0,70.0,8.2
1317,torrelodones,2024-08-30,madrugada,['Muy nuboso' 'Nuboso' 'Poco nuboso'],Baja,Baja,Baja,NE,17.33,17.33,27.83,0.0,0.0,77.17,15.17
1318,torrelodones,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,NE,19.86,19.86,27.0,0.0,0.0,84.0,14.43
1319,torrelodones,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,27.33,27.33,22.83,0.08,0.0,42.83,7.0
1320,torrelodones,2024-08-30,noche,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,21.2,21.2,19.4,0.02,0.0,63.8,10.4
1321,torrelodones,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,E,18.67,18.67,18.5,0.0,0.0,78.67,9.5
1322,torrelodones,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,N,17.0,17.0,9.5,0.0,0.0,82.0,9.0
1323,torremocha-de-jarama,2024-08-29,mediodia,Cubierto,Muy alta,Baja,Alta,SE,24.0,24.0,10.0,0.0,0.0,78.0,4.0
1324,torremocha-de-jarama,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,SE,25.0,25.17,19.5,0.17,0.0,66.33,5.17
1325,torremocha-de-jarama,2024-08-29,noche,"['Intervalos nubosos con lluvia escasa' 'Muy nuboso con lluvia escasa'
 'Nubes altas' 'Nuboso' 'Poco nuboso']",Muy alta,Baja,Alta,N,20.6,20.6,18.4,0.46,0.0,72.0,7.8
1326,torremocha-de-jarama,2024-08-30,madrugada,['Cubierto' 'Nuboso'],Baja,Baja,Baja,N,17.5,17.5,28.67,0.0,0.0,90.83,15.67
1327,torremocha-de-jarama,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,N,19.29,19.29,22.43,0.0,0.0,88.43,12.14
1328,torremocha-de-jarama,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,['NO' 'SE'],28.33,28.5,21.0,0.08,0.0,46.17,12.33
1329,torremocha-de-jarama,2024-08-30,noche,Nubes altas,Media,Baja,Media,N,23.0,23.0,10.4,0.02,0.0,72.8,5.4
1330,torremocha-de-jarama,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,NE,18.67,18.67,13.17,0.0,0.0,87.5,7.33
1331,torremocha-de-jarama,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,N,17.0,17.0,27.0,0.0,0.0,90.5,13.0
1332,torres-de-la-alameda,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,SE,25.0,25.0,18.0,0.1,0.0,60.0,7.0
1333,torres-de-la-alameda,2024-08-29,tarde,Cubierto,Muy alta,Baja,Muy alta,S,26.83,26.83,33.83,0.02,0.0,46.33,13.83
1334,torres-de-la-alameda,2024-08-29,noche,"['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia'
 'Intervalos nubosos con lluvia escasa' 'Muy nuboso' 'Nuboso']",Muy alta,Baja,Alta,NE,21.2,21.2,25.0,1.04,0.0,74.4,15.4
1335,torres-de-la-alameda,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,NE,18.17,18.17,21.67,0.0,0.0,98.0,12.5
1336,torres-de-la-alameda,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Baja,NE,20.14,20.14,31.57,0.0,0.0,86.86,16.71
1337,torres-de-la-alameda,2024-08-30,tarde,"['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia escasa'
 'Muy nuboso con lluvia escasa' 'Nubes altas' 'Nuboso con lluvia escasa'
 'Poco nuboso']",Muy alta,Baja,Alta,NE,28.5,29.5,22.0,0.07,0.0,53.17,14.0
1338,torres-de-la-alameda,2024-08-30,noche,"['Cielo despejado' 'Cubierto' 'Intervalos nubosos con lluvia escasa'
 'Nubes altas' 'Poco nuboso']",Baja,Baja,Baja,NE,22.2,22.2,13.8,0.02,0.0,80.2,8.2
1339,torres-de-la-alameda,2024-08-31,madrugada,Muy nuboso,Baja,Baja,Baja,['E' 'NE'],19.0,19.0,13.33,0.0,0.0,85.17,7.67
1340,torres-de-la-alameda,2024-08-31,mediodia,['Cubierto' 'Poco nuboso'],Baja,Baja,Baja,E,17.0,17.0,14.5,0.0,0.0,94.0,9.0
1341,tres-cantos,2024-08-29,mediodia,Cubierto con tormenta y lluvia escasa,Muy alta,Baja,Alta,E,23.0,23.0,17.0,0.1,0.0,72.0,9.0
1342,tres-cantos,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,['E' 'S' 'SE'],25.0,25.0,25.67,0.35,0.0,54.83,8.83
1343,tres-cantos,2024-08-29,noche,"['Cielo despejado' 'Muy nuboso' 'Muy nuboso con lluvia escasa'
 'Nuboso con lluvia escasa' 'Poco nuboso']",Muy alta,Baja,Alta,N,20.2,20.2,23.0,0.22,0.0,75.0,12.2
1344,tres-cantos,2024-08-30,madrugada,['Cielo despejado' 'Muy nuboso' 'Poco nuboso'],Baja,Baja,Baja,['N' 'NE'],18.17,18.17,26.67,0.0,0.0,88.67,18.33
1345,tres-cantos,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,NE,20.0,20.0,27.14,0.0,0.0,85.86,16.43
1346,tres-cantos,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,27.0,27.17,17.33,0.08,0.0,51.67,11.67
1347,tres-cantos,2024-08-30,noche,Nubes altas,Media,Baja,Media,N,22.0,22.0,15.0,0.02,0.0,77.8,10.2
1348,tres-cantos,2024-08-31,madrugada,['Cielo despejado' 'Cubierto'],Baja,Baja,Baja,NE,19.33,19.33,15.17,0.0,0.0,85.5,9.83
1349,tres-cantos,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,N,18.0,18.0,7.0,0.0,0.0,86.0,8.5
1350,valdaracete,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,SE,23.0,23.0,22.0,0.1,0.0,66.0,11.0
1351,valdaracete,2024-08-29,tarde,['Cubierto' 'Intervalos nubosos con lluvia escasa'],Muy alta,Baja,Muy alta,S,25.17,25.17,30.33,0.03,0.0,50.0,15.5
1352,valdaracete,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Alta,['N' 'S'],20.0,20.0,28.4,0.02,0.0,68.4,17.8
1353,valdaracete,2024-08-30,madrugada,Poco nuboso,Baja,Baja,Baja,SE,17.33,17.33,23.0,0.02,0.0,92.0,15.17
1354,valdaracete,2024-08-30,mediodia,['Cubierto' 'Nubes altas'],Muy alta,Baja,Baja,SE,19.86,19.86,30.29,0.0,0.0,87.0,17.71
1355,valdaracete,2024-08-30,tarde,Muy nuboso con lluvia escasa,Muy alta,Baja,Alta,E,27.5,27.5,27.33,0.08,0.0,47.33,12.67
1356,valdaracete,2024-08-30,noche,Cielo despejado,Baja,Baja,Baja,SE,21.2,21.2,23.4,0.02,0.0,72.0,14.8
1357,valdaracete,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,SE,18.17,18.17,25.83,0.0,0.0,76.0,16.67
1358,valdaracete,2024-08-31,mediodia,Cubierto,Baja,Baja,Baja,NE,16.5,16.5,13.0,0.0,0.0,80.5,11.0
1359,valdeavero,2024-08-29,mediodia,Nubes altas,Muy alta,Baja,Alta,SE,24.0,24.0,18.0,0.0,0.0,65.0,9.0
1360,valdeavero,2024-08-29,tarde,['Cubierto' 'Nubes altas'],Muy alta,Baja,Alta,S,25.17,25.17,29.5,0.0,0.0,51.67,15.33
1361,valdeavero,2024-08-29,noche,"['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia'
 'Nubes altas' 'Nuboso con lluvia escasa' 'Poco nuboso']",Muy alta,Baja,Alta,N,21.0,21.0,27.6,0.7,0.0,82.4,15.8
1362,valdeavero,2024-08-30,madrugada,"['Cielo despejado' 'Cubierto' 'Intervalos nubosos'
 'Intervalos nubosos con lluvia escasa' 'Nuboso' 'Poco nuboso']",Baja,Baja,Baja,NE,17.83,17.83,28.0,0.02,0.0,99.67,18.5
1363,valdeavero,2024-08-30,mediodia,Muy nuboso,Muy alta,Baja,Media,NE,19.86,19.86,25.0,0.0,0.0,90.71,16.29
1364,valdeavero,2024-08-30,tarde,Poco nuboso,Muy alta,Baja,Alta,['E' 'N'],27.83,28.67,18.83,0.02,0.0,57.0,12.5
1365,valdeavero,2024-08-30,noche,Poco nuboso,Media,Baja,Media,NE,22.4,22.4,15.4,0.0,0.0,84.8,10.0
1366,valdeavero,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,NE,18.17,18.17,13.17,0.0,0.0,92.33,9.0
1367,valdeavero,2024-08-31,mediodia,['Cielo despejado' 'Nubes altas'],Baja,Baja,Baja,['E' 'N'],16.5,16.5,12.5,0.0,0.0,96.0,9.0
1368,valdelaguna,2024-08-29,mediodia,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,24.0,24.0,19.0,0.1,0.0,59.0,11.0
1369,valdelaguna,2024-08-29,tarde,Cubierto,Muy alta,Baja,Alta,S,26.33,26.33,30.0,0.02,0.0,44.5,15.67
1370,valdelaguna,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Alta,N,20.2,20.2,25.6,0.08,0.0,70.4,18.2
1371,valdelaguna,2024-08-30,madrugada,Muy nuboso,Baja,Baja,Baja,E,17.33,17.33,23.5,0.0,0.0,92.67,15.33
1372,valdelaguna,2024-08-30,mediodia,['Cubierto' 'Nubes altas' 'Poco nuboso'],Muy alta,Baja,Baja,SE,19.86,19.86,33.57,0.0,0.0,85.86,19.71
1373,valdelaguna,2024-08-30,tarde,['Muy nuboso' 'Poco nuboso'],Muy alta,Baja,Alta,['E' 'N'],28.0,28.67,32.67,0.02,0.0,51.0,17.33
1374,valdelaguna,2024-08-30,noche,Poco nuboso,Baja,Baja,Baja,E,22.2,22.2,25.6,0.0,0.0,66.2,17.2
1375,valdelaguna,2024-08-31,madrugada,Cubierto,Baja,Baja,Baja,SE,18.67,18.67,36.83,0.0,0.0,78.0,25.67
1376,valdelaguna,2024-08-31,mediodia,Poco nuboso,Baja,Baja,Baja,['E' 'N'],17.0,17.0,12.0,0.0,0.0,86.5,5.0
1377,valdemanco,2024-08-29,mediodia,Nuboso,Muy alta,Baja,Alta,SE,21.0,21.0,23.0,0.0,0.0,72.0,6.0
1378,valdemanco,2024-08-29,tarde,Nubes altas,Muy alta,Baja,Alta,S,22.67,22.67,41.5,0.02,0.0,62.0,11.5
1379,valdemanco,2024-08-29,noche,['Nubes altas' 'Poco nuboso'],Muy alta,Baja,Alta,['NE' 'NO' 'O' 'S' 'SO'],17.8,17.8,13.8,0.12,0.0,66.0,10.0
1380,valdemanco,2024-08-30,madrugada,Cubierto,Baja,Baja,Baja,NO,15.0,15.0,10.5,0.67,0.0,97.83,4.0
1381,valdemanco,2024-08-30,mediodia,['Cielo despejado' 'Cubierto'],Muy alta,Baja,Alta,['E' 'NO' 'SE'],17.0,17.0,20.0,1.8,0.0,90.29,6.14
1382,valdemanco,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,S,25.33,25.33,24.5,0.25,0.0,44.83,8.67
1383,valdemanco,2024-08-30,noche,Poco nuboso,Media,Baja,Media,['S' 'SE'],20.8,20.8,7.6,0.02,0.0,67.8,3.2
1384,valdemanco,2024-08-31,madrugada,Poco nuboso,Baja,Baja,Baja,SE,16.33,16.33,14.0,0.0,0.0,87.0,5.5
1385,valdemanco,2024-08-31,mediodia,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,O,15.5,15.5,12.0,0.0,0.0,86.5,6.0
1386,valdemaqueda,2024-08-29,mediodia,Cubierto con lluvia escasa,Alta,Baja,Alta,E,24.0,24.0,25.0,0.1,0.0,61.0,10.0
1387,valdemaqueda,2024-08-29,tarde,['Cubierto con lluvia escasa' 'Intervalos nubosos con lluvia escasa'],Muy alta,Baja,Alta,['S' 'SE'],25.83,25.83,30.67,0.1,0.0,45.67,12.17
1388,valdemaqueda,2024-08-29,noche,Cielo despejado,Muy alta,Baja,Media,NE,20.4,20.4,14.0,0.02,0.0,67.2,7.8
1389,valdemaqueda,2024-08-30,madrugada,['Nubes altas' 'Poco nuboso'],Baja,Baja,Baja,NE,17.33,17.33,20.5,0.0,0.0,74.0,9.33
1390,valdemaqueda,2024-08-30,mediodia,Cubierto,Muy alta,Baja,Media,E,19.71,19.71,30.29,0.0,0.0,82.14,13.43
1391,valdemaqueda,2024-08-30,tarde,Intervalos nubosos con lluvia escasa,Muy alta,Baja,Alta,E,27.5,27.5,20.17,0.08,0.0,44.17,8.17
1392,valdemaqueda,2024-08-30,noche,Nubes altas,Baja,Baja,Baja,NE,21.8,21.8,19.8,0.02,0.0,64.4,9.0
1393,valdemaqueda,2024-08-31,madrugada,['Cielo despejado' 'Poco nuboso'],Baja,Baja,Baja,E,18.33,18.33,20.17,0.0,0.0,82.0,11.0
